,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
664,UNKNOWN,-7.9099998474121085,123.37200164794922,20150123,2015,1,23,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,867.59423828125,0,16686531
665,AUSTRALIA,-44.92160034179688,152.57870483398438,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,939.7769775390624,0,17448662
666,UNITED STATES,25.29599952697754,-148.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.8031616210938,0,16686533
667,UNITED STATES,31.11899948120117,144.99899291992188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0255737304688,0,16686532
668,UNITED STATES,31.238000869750977,144.83200073242188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0272216796876,0,16686534
669,AUSTRALIA,-44.64810180664063,152.85350036621094,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,967.2086181640624,0,17448663
670,UNITED STATES,25.093000411987305,-149.0030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7806396484376,0,16686536
671,UNITED STATES,31.37800025939941,144.66600036621094,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0288696289062,0,16686535
672,UNKNOWN,-7.967000007629394,124.41200256347656,20150123,2015,1,23,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,845.8759155273438,0,16686538
673,UNITED STATES,24.886999130249023,-149.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.8167114257812,0,16686537
674,UNITED STATES,31.54700088500977,144.49899291992188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0254516601562,0,16686539
675,AUSTRALIA,-44.37710189819336,153.12460327148438,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,939.1435546875,0,17448664
676,UNITED STATES,24.68000030517578,-150.0030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7623291015624,0,16686541
677,UNITED STATES,31.702999114990234,144.33200073242188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0314331054688,0,16686540
678,UNITED STATES,24.46999931335449,-150.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7806396484376,0,16686542
679,AUSTRALIA,-44.104400634765625,153.3972930908203,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,954.75048828125,0,17448665
680,AUSTRALIA,-44.0797004699707,153.4217071533203,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,941.5719604492188,0,17448666
681,UNITED STATES,31.84000015258789,144.1649932861328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0276489257812,0,16686543
682,UNITED STATES,24.256999969482425,-151.0030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7853393554688,0,16686545
683,UNITED STATES,31.957000732421875,143.9980010986328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.01953125,0,16686544
684,UNKNOWN,-8.166999816894531,126.20999908447266,20150123,2015,1,23,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,838.9660034179688,0,16686547
685,UNITED STATES,32.077999114990234,143.83200073242188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0255737304688,0,17811592
686,UNITED STATES,32.20199966430664,143.6649932861328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0282592773438,0,16686546
687,UNITED STATES,24.04199981689453,-151.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7152709960938,0,16686549
688,UNITED STATES,32.323001861572266,143.4980010986328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0327758789062,0,16686548
689,AUSTRALIA,-44.110801696777344,153.39100646972656,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,732.4219360351562,0,17448667
690,AUSTRALIA,-44.12049865722656,153.381103515625,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,941.00537109375,0,17448668
691,UNITED STATES,23.82299995422364,-152.00799560546875,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7123413085938,0,16686551
692,UNITED STATES,32.437999725341804,143.33200073242188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0073852539062,0,16686550
693,AUSTRALIA,-44.38209915161133,153.11940002441406,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,110.79205322265624,0,17448669
694,AUSTRALIA,-44.38830184936523,153.11309814453125,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,7.37782096862793,0,17448670
695,UNITED STATES,32.554000854492195,143.1649932861328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0018920898438,0,16686552
696,AUSTRALIA,-44.39540100097656,153.1060028076172,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,16.715381622314453,0,17448671
697,AUSTRALIA,-44.40489959716797,153.0966033935547,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,964.8056640625,0,17448672
698,UNITED STATES,23.606000900268555,-152.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7456665039062,0,16686554
699,UNITED STATES,32.66899871826172,142.9980010986328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0056762695312,0,16686553
700,UNKNOWN,-8.324999809265138,127.44000244140624,20150123,2015,1,23,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,635.6162719726562,0,16686560
701,UNITED STATES,23.38400077819824,-153.0030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.759521484375,0,16686559
702,UNITED STATES,23.37400054931641,-153.02499389648438,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7479858398438,0,16686558
703,UNITED STATES,32.75400161743164,142.86500549316406,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9873046875,0,16686557
704,UNITED STATES,32.76300048828125,142.85000610351562,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9864501953124,0,16686555
705,UNITED STATES,32.84299850463867,142.73199462890625,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.008056640625,0,16686556
706,UNKNOWN,-31.03300094604492,114.96700286865234,20150123,2015,1,23,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99011698,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,62.28488540649414,0,16686562
707,AUSTRALIA,-44.641700744628906,152.86160278320312,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,15.388418197631836,0,17448673
708,AUSTRALIA,-44.64400100708008,152.86129760742188,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,30.52991104125977,0,17448674
709,AUSTRALIA,-44.64609909057617,152.85980224609375,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,967.8238525390624,0,17448675
710,UNITED STATES,32.92599868774414,142.59800720214844,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9406127929688,0,16686561
711,UNITED STATES,23.15999984741211,-153.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7276611328124,0,16686565
712,UNITED STATES,33.014999389648445,142.46499633789062,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9517822265624,0,16686564
713,UNITED STATES,33.11600112915039,142.33200073242188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9454956054688,0,16686563
714,AUSTRALIA,-44.91059875488281,152.58929443359375,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,14.731109619140623,0,17448676
715,AUSTRALIA,-44.94160079956055,152.55819702148438,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,7.382320404052733,0,17448677
716,UNITED STATES,33.22800064086914,142.197998046875,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9749145507812,0,16686566
717,UNKNOWN,-8.449999809265138,128.33299255371094,20150123,2015,1,23,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,847.8518676757812,0,16686570
718,UNITED STATES,22.933000564575195,-154.0030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6861572265624,0,16686569
719,UNITED STATES,33.31399917602539,142.06500244140625,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9656372070312,0,16686568
720,UNITED STATES,33.40700149536133,141.9320068359375,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9346313476562,0,16686567
721,UNKNOWN,-30.21699905395508,114.36699676513672,20150123,2015,1,23,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99011698,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,895.3351440429688,0,16686573
722,AUSTRALIA,-45.120399475097656,152.37710571289062,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,7.382194519042969,0,17448678
723,AUSTRALIA,-45.11389923095703,152.38290405273438,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,996.322509765625,0,17448679
724,UNITED STATES,22.70400047302246,-154.5030059814453,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6883544921876,0,16686572
725,UNITED STATES,33.511001586914055,141.79800415039062,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9768676757812,0,16686571
726,AUSTRALIA,-44.93280029296875,152.56700134277344,20150123,2015,1,23,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,929.01220703125,0,17448680
727,UNITED STATES,22.64200019836425,-154.63800048828125,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9962768554688,0,17810510
728,UNITED STATES,22.617000579833984,-154.69200134277344,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9964599609376,0,17810511
729,UNITED STATES,22.61000061035156,-154.70799255371094,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9962768554688,0,17810512
730,UNITED STATES,22.60000038146973,-154.72999572753906,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9962768554688,0,17810513
731,UNITED STATES,22.590999603271484,-154.74899291992188,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9964599609376,0,17810514
732,UNITED STATES,22.582000732421875,-154.76800537109375,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9964599609376,0,17810515
733,UNITED STATES,22.57399940490723,-154.78599548339844,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.9963989257812,0,17810516
734,UNITED STATES,33.597999572753906,141.6649932861328,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.1141357421876,0,16686575
735,UNITED STATES,33.678001403808594,141.531005859375,20150123,2015,1,23,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.10302734375,0,16686574
736,UNITED STATES,22.472999572753903,-155.0030059814453,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.7472534179688,0,16686577
737,UNITED STATES,33.75299835205078,141.3979949951172,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0858154296876,0,16686576
738,UNKNOWN,-8.625,129.41700744628906,20150124,2015,1,24,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011697,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,857.7232055664062,0,16686581
739,AUSTRALIA,-44.64759826660156,152.85409545898438,20150124,2015,1,24,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,961.8582153320312,0,17448681
740,UNITED STATES,22.316999435424805,-155.33599853515625,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.710693359375,0,16686580
741,UNITED STATES,33.827999114990234,141.26400756835938,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.07080078125,0,16686578
742,UNITED STATES,33.900001525878906,141.13099670410156,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0848388671876,0,16686579
743,UNKNOWN,-29.16699981689453,113.63300323486328,20150124,2015,1,24,0,SWAN RIVER BRIDGE (Cont.ship; call sign 9V8218; built 2010; IMO9550395),99011698,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,898.2932739257812,0,16686585
744,UNITED STATES,22.16399955749512,-155.6699981689453,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6932373046876,0,16686584
745,UNITED STATES,33.977001190185554,140.9980010986328,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0241088867188,0,16686582
746,UNITED STATES,34.057998657226555,140.86399841308594,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,JRS CANIS (Cont.ship;call sign C4LN2;built 2006;IMO9339014),US037820,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.9581298828124,0,16686583
747,AUSTRALIA,-44.37369918823242,153.12820434570312,20150124,2015,1,24,0,FALKOR (R/V;call sign ZCYL5;built 1981;ex. Seefalke 2009;IMO7928677),AU005593,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,965.4036865234376,0,17448682
748,UNITED STATES,22.003999710083008,-156.0030059814453,20150124,2015,1,24,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON SPIRIT (Cont./S;c.s.WFLG;built 08.1980;ex.CSX Spirit 2003;IMO7729459),US036606,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6654663085938,0,16686588
